Date;Hour;A/A [kWh];Alumbrado [kWh];General [kWh];Punto Caliente [kWh];Refrigeracion [kWh]
10/08/2017;4:45;0.00;0.00;5.13;0.00;3.09
10/08/2017;5:00;0.00;0.00;5.00;0.00;2.91
10/08/2017;5:15;0.00;0.00;4.87;0.00;2.90
10/08/2017;5:30;0.00;0.00;5.13;0.00;3.00
10/08/2017;5:45;0.00;0.00;4.87;0.00;2.91
10/08/2017;6:00;0.00;0.00;4.87;0.00;2.78
10/08/2017;6:15;0.00;0.00;4.76;0.10;2.50
10/08/2017;6:30;0.00;0.91;6.87;1.20;2.72
10/08/2017;6:45;0.00;0.80;10.63;4.40;3.19
10/08/2017;7:00;0.00;0.79;8.24;2.50;3.00
10/08/2017;7:15;0.00;0.80;6.38;0.40;3.00
10/08/2017;7:30;0.00;0.70;6.00;0.50;2.59
10/08/2017;7:45;0.00;0.80;5.25;0.40;2.00
10/08/2017;8:00;0.00;0.70;5.37;0.30;2.31
10/08/2017;8:15;0.00;0.80;5.88;0.50;2.60
10/08/2017;8:30;0.00;0.70;7.62;1.30;3.40
10/08/2017;8:45;0.00;0.91;7.26;1.00;3.10
10/08/2017;9:00;0.00;0.59;7.00;1.20;3.09
10/08/2017;9:15;0.00;1.41;6.87;0.90;2.50
10/08/2017;9:30;0.00;2.89;8.63;0.60;3.00
10/08/2017;9:45;0.00;2.91;9.12;0.40;3.50
10/08/2017;10:00;0.00;2.79;8.88;0.50;3.41
10/08/2017;10:15;0.00;3.00;8.74;0.40;3.31
10/08/2017;10:30;0.00;2.91;9.76;1.20;3.50
10/08/2017;10:45;0.00;3.00;10.00;1.40;3.28
10/08/2017;11:00;0.00;2.80;9.50;0.90;3.50
10/08/2017;11:15;0.00;3.00;9.24;1.00;3.22
10/08/2017;11:30;0.00;2.79;9.76;1.20;3.50
10/08/2017;11:45;0.00;2.91;9.74;1.30;3.28
10/08/2017;12:00;0.00;3.00;8.50;0.90;2.81
10/08/2017;12:15;0.00;2.89;9.38;1.50;2.69
10/08/2017;12:30;0.00;2.91;9.50;1.30;2.91
10/08/2017;12:45;0.00;2.79;8.88;0.00;3.50
10/08/2017;13:00;0.00;3.00;8.24;0.30;3.00
10/08/2017;13:15;0.00;2.91;7.38;0.10;2.00
10/08/2017;13:30;0.00;3.00;7.50;0.10;2.09
10/08/2017;13:45;0.00;2.89;8.88;0.30;3.50
10/08/2017;14:00;0.00;2.91;9.24;0.10;4.00
10/08/2017;14:15;0.00;2.79;11.00;2.10;3.50
10/08/2017;14:30;0.00;3.00;9.38;0.90;3.50
10/08/2017;14:45;0.00;2.91;8.88;0.10;3.50
10/08/2017;15:00;0.00;2.89;8.50;0.00;3.31
10/08/2017;15:15;0.00;2.70;8.00;0.00;2.91
10/08/2017;15:30;0.00;3.00;8.62;0.20;3.28
10/08/2017;15:45;0.00;2.80;8.38;0.10;3.22
10/08/2017;16:00;0.00;2.91;8.12;0.10;3.28
10/08/2017;16:15;0.00;2.79;8.62;0.00;3.41
10/08/2017;16:30;0.00;3.00;8.26;0.10;3.09
10/08/2017;16:45;0.00;2.80;8.74;0.00;3.50
10/08/2017;17:00;0.00;2.91;7.76;0.20;2.50
10/08/2017;17:15;0.00;2.79;8.37;0.10;3.22
10/08/2017;17:30;0.00;3.00;8.37;0.00;3.19
10/08/2017;17:45;0.00;2.80;8.76;0.10;3.50
10/08/2017;18:00;0.00;2.91;8.24;0.10;3.09
10/08/2017;18:15;0.00;2.79;8.50;0.00;3.00
10/08/2017;18:30;0.00;3.00;8.50;0.00;3.22
10/08/2017;18:45;0.00;3.00;9.13;1.50;2.28
10/08/2017;19:00;0.00;2.91;9.00;1.50;2.41
10/08/2017;19:15;0.00;2.89;8.13;0.00;2.59
10/08/2017;19:30;0.00;2.91;9.12;0.20;3.91
10/08/2017;19:45;0.00;2.79;8.88;0.00;3.40
10/08/2017;20:00;0.00;2.91;8.24;0.10;3.50
10/08/2017;20:15;0.00;2.89;8.50;0.10;3.19
10/08/2017;20:30;0.00;2.70;8.26;0.00;3.00
10/08/2017;20:45;0.00;3.00;8.62;0.10;3.50
10/08/2017;21:00;0.00;3.30;8.62;0.00;3.00
10/08/2017;21:15;0.00;3.20;8.38;0.00;2.81
10/08/2017;21:30;0.00;3.21;9.00;0.20;3.19
10/08/2017;21:45;0.00;1.29;7.38;0.10;3.50
10/08/2017;22:00;0.00;0.50;5.87;0.00;3.31
10/08/2017;22:15;0.00;0.41;5.50;0.00;2.91
10/08/2017;22:30;0.00;0.09;4.75;0.00;2.59
10/08/2017;22:45;0.00;0.00;5.12;0.00;2.91
10/08/2017;23:00;0.00;0.41;5.26;0.00;2.78
10/08/2017;23:15;0.00;0.39;5.50;0.00;3.00
10/08/2017;23:30;0.00;0.20;5.37;0.00;2.91
10/08/2017;23:45;0.00;0.41;5.13;0.00;2.90
11/08/2017;0:00;0.00;0.39;4.50;0.00;2.19
11/08/2017;0:15;0.00;0.20;4.50;0.00;2.50
11/08/2017;0:30;0.00;0.41;5.37;0.00;2.91
11/08/2017;0:45;0.00;0.30;4.63;0.00;2.09
11/08/2017;1:00;0.00;0.20;4.37;0.00;2.22
11/08/2017;1:15;0.00;0.00;4.00;0.10;1.78
11/08/2017;1:30;0.00;0.00;5.37;0.00;3.50
11/08/2017;1:45;0.00;0.00;5.13;0.00;3.00
11/08/2017;2:00;0.00;0.00;5.00;0.00;3.00
11/08/2017;2:15;0.00;0.00;4.87;0.00;3.00
11/08/2017;2:30;0.00;0.00;4.63;0.00;2.50
11/08/2017;2:45;0.00;0.00;5.00;0.00;2.91
11/08/2017;3:00;0.00;0.00;4.13;0.00;2.31
11/08/2017;3:15;0.00;0.00;4.24;0.00;2.19
11/08/2017;3:30;0.00;0.00;4.38;0.00;2.31
11/08/2017;3:45;0.00;0.00;4.38;0.00;2.28
11/08/2017;4:00;0.00;0.00;4.74;0.00;3.00
11/08/2017;4:15;0.00;0.00;4.38;0.00;2.50
11/08/2017;4:30;0.00;0.00;4.62;0.10;2.50
11/08/2017;4:45;0.00;0.00;4.63;0.00;2.72
11/08/2017;5:00;0.00;0.00;4.50;0.00;2.59
11/08/2017;5:15;0.00;0.00;4.63;0.00;2.60
11/08/2017;5:30;0.00;0.00;4.62;0.00;2.59
11/08/2017;5:45;0.00;0.00;4.38;0.00;2.50
11/08/2017;6:00;0.00;0.00;4.74;0.00;2.81
11/08/2017;6:15;0.00;0.00;4.63;0.00;2.50
11/08/2017;6:30;0.00;0.80;7.00;1.30;2.91
11/08/2017;6:45;0.00;0.79;9.25;3.90;2.69
11/08/2017;7:00;0.00;0.71;7.62;2.80;2.31
11/08/2017;7:15;0.00;0.79;5.88;0.00;3.00
11/08/2017;7:30;0.00;0.71;5.38;0.20;2.19
11/08/2017;7:45;0.00;0.79;5.24;0.20;2.31
11/08/2017;8:00;0.00;0.80;5.26;0.30;2.50
11/08/2017;8:15;0.00;0.70;4.62;0.20;1.78
11/08/2017;8:30;0.00;0.80;4.88;0.10;2.00
11/08/2017;8:45;0.00;0.70;5.62;0.20;2.72
11/08/2017;9:00;0.00;0.80;5.50;0.10;2.50
11/08/2017;9:15;0.00;1.20;6.00;0.20;2.59
11/08/2017;9:30;0.00;3.00;8.38;0.00;3.19
11/08/2017;9:45;0.00;3.00;8.50;0.20;3.22
11/08/2017;10:00;0.00;3.00;9.12;1.10;3.19
11/08/2017;10:15;0.00;2.91;9.25;1.10;3.00
11/08/2017;10:30;0.00;2.89;9.25;1.00;3.09
11/08/2017;10:45;0.00;2.91;9.50;1.10;3.41
11/08/2017;11:00;0.00;2.79;10.12;2.00;3.00
11/08/2017;11:15;0.00;3.00;10.26;2.00;3.09
11/08/2017;11:30;0.00;2.91;9.37;0.90;3.41
11/08/2017;11:45;0.00;3.00;9.00;0.30;3.59
11/08/2017;12:00;0.00;2.89;8.00;0.20;3.00
11/08/2017;12:15;0.00;2.70;8.25;0.10;3.00
11/08/2017;12:30;0.00;3.00;8.62;0.00;3.50
11/08/2017;12:45;0.00;2.91;8.76;0.20;3.41
11/08/2017;13:00;0.00;2.89;8.87;0.20;3.59
11/08/2017;13:15;0.00;2.91;9.00;0.10;3.81
11/08/2017;13:30;0.00;3.00;9.13;0.40;3.69
11/08/2017;13:45;0.00;2.79;11.37;2.50;3.50
11/08/2017;14:00;0.00;3.00;8.75;0.40;3.22
11/08/2017;14:15;0.00;2.91;8.38;0.10;3.09
11/08/2017;14:30;0.00;2.89;7.87;0.10;2.60
11/08/2017;14:45;0.00;2.91;8.00;0.00;2.50
11/08/2017;15:00;0.00;2.79;8.63;0.30;3.40
11/08/2017;15:15;0.00;3.00;8.62;0.10;3.19
11/08/2017;15:30;0.00;2.91;9.12;0.10;4.00
11/08/2017;15:45;0.00;2.89;9.00;0.00;3.72
11/08/2017;16:00;0.00;2.91;8.38;0.30;3.50
11/08/2017;16:15;0.00;2.79;9.00;0.10;3.59
11/08/2017;16:30;0.00;2.91;8.75;0.10;3.41
11/08/2017;16:45;0.00;2.89;8.63;0.00;3.28
11/08/2017;17:00;0.00;2.91;11.12;2.50;3.50
11/08/2017;17:15;0.00;2.79;9.38;0.50;3.81
11/08/2017;17:30;0.00;3.00;8.62;0.00;3.41
11/08/2017;17:45;0.00;2.91;9.12;0.20;3.69
11/08/2017;18:00;0.00;2.89;8.50;0.20;3.09
11/08/2017;18:15;0.00;2.91;8.50;0.10;3.22
11/08/2017;18:30;0.00;2.79;9.13;0.00;3.78
11/08/2017;18:45;0.00;3.00;9.00;0.30;3.50
11/08/2017;19:00;0.00;2.91;8.75;0.10;3.50
11/08/2017;19:15;0.00;2.89;8.88;0.10;3.72
11/08/2017;19:30;0.00;2.91;8.74;0.00;3.50
11/08/2017;19:45;0.00;2.79;8.88;0.00;3.69
11/08/2017;20:00;0.00;3.00;8.38;0.20;3.50
11/08/2017;20:15;0.00;2.91;8.12;0.10;2.59
11/08/2017;20:30;0.00;2.80;7.88;0.00;2.72
11/08/2017;20:45;0.00;3.09;8.00;0.10;2.50
11/08/2017;21:00;0.00;3.20;8.74;0.10;3.28
11/08/2017;21:15;0.00;3.30;9.00;0.00;3.22
11/08/2017;21:30;0.00;3.20;9.00;0.00;3.50
11/08/2017;21:45;0.00;1.41;6.88;0.20;3.19
11/08/2017;22:00;0.00;0.39;5.62;0.00;3.00
11/08/2017;22:15;0.00;0.20;5.26;0.00;2.81
11/08/2017;22:30;0.00;0.30;5.37;0.00;3.19
11/08/2017;22:45;0.00;0.11;5.50;0.00;3.31
11/08/2017;23:00;0.00;0.30;5.25;0.00;2.78
11/08/2017;23:15;0.00;0.29;5.50;0.00;3.22
11/08/2017;23:30;0.00;0.41;5.38;0.00;2.78
11/08/2017;23:45;0.00;0.30;5.37;0.00;3.22
12/08/2017;0:00;0.00;0.29;4.87;0.00;2.78
12/08/2017;0:15;0.00;0.41;5.00;0.00;2.81
12/08/2017;0:30;0.00;0.30;5.63;0.00;3.19
12/08/2017;0:45;0.00;0.29;5.50;0.10;3.00
12/08/2017;1:00;0.00;0.21;5.13;0.00;3.00
12/08/2017;1:15;0.00;0.00;4.87;0.00;2.91
12/08/2017;1:30;0.00;0.00;4.75;0.00;2.59
12/08/2017;1:45;0.00;0.00;5.38;0.00;3.22
12/08/2017;2:00;0.00;0.00;4.74;0.00;2.59
12/08/2017;2:15;0.00;0.00;4.76;0.00;2.69
12/08/2017;2:30;0.00;0.00;4.00;0.00;2.00
12/08/2017;2:45;0.00;0.00;4.00;0.00;1.81
12/08/2017;3:00;0.00;0.00;3.87;0.00;1.69
12/08/2017;3:15;0.00;0.00;4.75;0.00;2.81
12/08/2017;3:30;0.00;0.00;4.38;0.00;2.41
12/08/2017;3:45;0.00;0.00;4.12;0.00;2.09
12/08/2017;4:00;0.00;0.00;4.62;0.10;2.69
12/08/2017;4:15;0.00;0.00;4.76;0.00;3.00
12/08/2017;4:30;0.00;0.00;5.24;0.00;3.22
12/08/2017;4:45;0.00;0.00;4.76;0.00;2.78
12/08/2017;5:00;0.00;0.00;5.00;0.00;3.00
12/08/2017;5:15;0.00;0.00;4.62;0.00;2.50
12/08/2017;5:30;0.00;0.00;4.62;0.00;2.91
12/08/2017;5:45;0.00;0.00;4.76;0.00;2.59
12/08/2017;6:00;0.00;0.00;4.37;0.00;2.41
12/08/2017;6:15;0.00;0.00;4.50;0.00;2.50
12/08/2017;6:30;0.00;0.00;4.50;0.00;2.59
12/08/2017;6:45;0.00;0.00;4.50;0.00;2.72
12/08/2017;7:00;0.00;0.00;4.25;0.00;2.50
12/08/2017;7:15;0.00;0.00;4.50;0.10;2.28
12/08/2017;7:30;0.00;0.00;4.38;0.00;2.41
12/08/2017;7:45;0.00;0.00;4.37;0.00;2.50
12/08/2017;8:00;0.00;0.00;4.37;0.00;2.59
12/08/2017;8:15;0.00;0.50;5.26;0.00;2.91
12/08/2017;8:30;0.00;0.79;6.87;1.00;3.00
12/08/2017;8:45;0.00;0.80;10.13;4.50;2.59
12/08/2017;9:00;0.00;0.70;7.24;1.50;3.00
12/08/2017;9:15;0.00;1.30;6.76;0.80;2.91
12/08/2017;9:30;0.00;2.91;7.74;0.40;2.31
12/08/2017;9:45;0.00;2.79;7.88;0.80;2.19
12/08/2017;10:00;0.00;3.00;8.62;1.00;2.40
12/08/2017;10:15;0.00;2.80;11.26;3.00;3.19
12/08/2017;10:30;0.00;2.91;9.50;1.40;3.00
12/08/2017;10:45;0.00;2.79;9.24;0.60;3.50
12/08/2017;11:00;0.00;3.00;8.76;0.20;3.50
12/08/2017;11:15;0.00;2.91;8.87;0.20;3.72
12/08/2017;11:30;0.00;2.80;9.37;0.80;3.50
12/08/2017;11:45;0.00;2.79;9.13;0.60;3.28
12/08/2017;12:00;0.00;3.00;8.25;0.20;3.41
12/08/2017;12:15;0.00;2.91;9.50;0.90;3.50
12/08/2017;12:30;0.00;2.89;9.38;0.30;3.81
12/08/2017;12:45;0.00;2.91;9.50;0.70;3.59
12/08/2017;13:00;0.00;2.79;9.12;0.10;3.69
12/08/2017;13:15;0.00;3.00;9.12;0.30;3.81
12/08/2017;13:30;0.00;2.91;9.26;0.10;3.69
12/08/2017;13:45;0.00;2.89;9.00;0.10;3.81
12/08/2017;14:00;0.00;2.91;9.12;0.20;3.69
12/08/2017;14:15;0.00;2.79;9.25;0.10;3.72
12/08/2017;14:30;0.00;3.00;9.13;0.10;3.78
12/08/2017;14:45;0.00;3.00;8.87;0.10;3.41
12/08/2017;15:00;0.00;2.91;8.63;0.00;3.09
12/08/2017;15:15;0.00;2.89;8.50;0.30;3.31
12/08/2017;15:30;0.00;2.91;10.87;2.20;3.19
12/08/2017;15:45;0.00;2.79;9.13;0.80;3.22
12/08/2017;16:00;0.00;2.91;9.00;0.10;4.19
12/08/2017;16:15;0.00;2.89;9.37;0.10;4.00
12/08/2017;16:30;0.00;2.91;9.25;0.00;4.00
12/08/2017;16:45;0.00;2.79;9.62;0.00;4.09
12/08/2017;17:00;0.00;3.00;9.50;0.20;4.22
12/08/2017;17:15;0.00;3.00;9.38;0.10;3.78
12/08/2017;17:30;0.00;2.91;9.38;0.00;4.00
12/08/2017;17:45;0.00;3.00;8.87;0.10;3.50
12/08/2017;18:00;0.00;2.89;9.00;0.10;3.50
12/08/2017;18:15;0.00;2.91;9.63;0.00;4.00
12/08/2017;18:30;0.00;3.00;9.50;0.00;4.00
12/08/2017;18:45;0.00;2.79;9.50;0.20;4.22
12/08/2017;19:00;0.00;3.00;9.74;0.10;4.28
12/08/2017;19:15;0.00;2.91;11.63;1.70;4.22
12/08/2017;19:30;0.00;2.89;10.63;0.90;4.28
12/08/2017;19:45;0.00;2.70;9.50;0.10;4.00
12/08/2017;20:00;0.00;3.00;9.24;0.00;4.31
12/08/2017;20:15;0.00;2.80;8.88;0.20;3.41
12/08/2017;20:30;0.00;2.91;8.38;0.00;2.78
12/08/2017;20:45;0.00;3.00;7.37;0.10;1.91
12/08/2017;21:00;0.00;3.20;8.25;0.10;2.59
12/08/2017;21:15;0.00;3.09;9.38;0.00;3.50
12/08/2017;21:30;0.00;3.41;10.00;0.10;4.22
12/08/2017;21:45;0.00;1.39;8.00;0.00;4.09
12/08/2017;22:00;0.00;0.50;6.37;0.00;3.69
12/08/2017;22:15;0.00;0.20;6.25;0.00;3.81
12/08/2017;22:30;0.00;0.30;5.88;0.00;3.60
12/08/2017;22:45;0.00;0.00;6.00;0.00;3.59
12/08/2017;23:00;0.00;0.41;6.12;0.00;3.81
12/08/2017;23:15;0.00;0.29;6.25;0.20;3.69
12/08/2017;23:30;0.00;0.41;6.00;0.00;3.72
12/08/2017;23:45;0.00;0.30;5.50;0.00;3.09
13/08/2017;0:00;0.00;0.29;5.13;0.00;3.00
13/08/2017;0:15;0.00;0.30;5.62;0.00;3.41
13/08/2017;0:30;0.00;0.20;5.75;0.00;3.19
13/08/2017;0:45;0.00;0.50;5.87;0.00;3.40
13/08/2017;1:00;0.00;0.00;5.63;0.00;3.19
13/08/2017;1:15;0.00;0.00;5.13;0.00;3.31
13/08/2017;1:30;0.00;0.00;4.12;0.00;2.00
13/08/2017;1:45;0.00;0.00;4.00;0.00;1.91
13/08/2017;2:00;0.00;0.00;4.38;0.00;2.28
13/08/2017;2:15;0.00;0.00;5.50;0.00;3.50
13/08/2017;2:30;0.00;0.00;5.50;0.00;3.31
13/08/2017;2:45;0.00;0.00;5.00;0.00;3.00
13/08/2017;3:00;0.00;0.00;5.12;0.00;3.00
13/08/2017;3:15;0.00;0.00;5.50;0.00;3.50
13/08/2017;3:30;0.00;0.00;5.12;0.00;2.91
13/08/2017;3:45;0.00;0.00;4.76;0.00;2.78
13/08/2017;4:00;0.00;0.00;5.12;0.00;3.31
13/08/2017;4:15;0.00;0.00;4.88;0.10;3.00
13/08/2017;4:30;0.00;0.00;5.24;0.00;3.19
13/08/2017;4:45;0.00;0.00;5.13;0.00;3.00
13/08/2017;5:00;0.00;0.00;5.13;0.00;3.00
13/08/2017;5:15;0.00;0.00;5.00;0.00;3.00
13/08/2017;5:30;0.00;0.00;5.00;0.00;3.00
13/08/2017;5:45;0.00;0.00;4.62;0.00;2.72
13/08/2017;6:00;0.00;0.00;4.62;0.00;2.50
13/08/2017;6:15;0.00;0.00;4.88;0.00;3.00
13/08/2017;6:30;0.00;0.00;4.62;0.00;2.69
13/08/2017;6:45;0.00;0.00;4.88;0.00;2.81
13/08/2017;7:00;0.00;0.00;4.38;0.00;2.28
13/08/2017;7:15;0.00;0.00;4.24;0.00;2.31
13/08/2017;7:30;0.00;0.00;3.76;0.10;1.91
13/08/2017;7:45;0.00;0.00;4.74;0.00;2.59
13/08/2017;8:00;0.00;0.00;5.26;0.00;3.50
13/08/2017;8:15;0.00;0.00;4.87;0.00;3.00
13/08/2017;8:30;0.00;0.00;5.13;0.00;3.00
13/08/2017;8:45;0.00;0.00;4.50;0.00;2.60
13/08/2017;9:00;0.00;0.00;5.00;0.00;2.90
13/08/2017;9:15;0.00;0.00;5.00;0.00;3.19
13/08/2017;9:30;0.00;0.00;5.00;0.00;3.22
13/08/2017;9:45;0.00;0.00;5.37;0.00;3.19
13/08/2017;10:00;0.00;0.00;5.13;0.00;3.09
13/08/2017;10:15;0.00;0.00;5.00;0.00;3.22
13/08/2017;10:30;0.00;0.00;5.00;0.00;3.09
13/08/2017;10:45;0.00;0.00;5.24;0.10;3.19
13/08/2017;11:00;0.00;0.00;5.38;0.00;3.41
13/08/2017;11:15;0.00;0.00;5.38;0.00;3.31
13/08/2017;11:30;0.00;0.00;5.24;0.00;3.28
13/08/2017;11:45;0.00;0.00;4.63;0.00;2.81
13/08/2017;12:00;0.00;0.00;4.50;0.00;2.69
13/08/2017;12:15;0.00;0.00;5.50;0.00;3.72
13/08/2017;12:30;0.00;0.00;5.63;0.00;3.59
13/08/2017;12:45;0.00;0.00;5.50;0.00;3.41
13/08/2017;13:00;0.00;0.00;4.87;0.00;2.78
13/08/2017;13:15;0.00;0.00;4.63;0.00;2.72
13/08/2017;13:30;0.00;0.00;5.12;0.00;3.00
13/08/2017;13:45;0.00;0.00;5.88;0.00;3.78
13/08/2017;14:00;0.00;0.00;5.87;0.00;3.81
13/08/2017;14:15;0.00;0.00;5.75;0.00;3.69
13/08/2017;14:30;0.00;0.00;5.38;0.00;3.50
13/08/2017;14:45;0.00;0.00;5.12;0.00;3.22
13/08/2017;15:00;0.00;0.00;5.62;0.00;3.50
13/08/2017;15:15;0.00;0.00;6.26;0.00;4.19
13/08/2017;15:30;0.00;0.00;6.00;0.00;3.90
13/08/2017;15:45;0.00;0.00;6.00;0.00;4.10
13/08/2017;16:00;0.00;0.00;5.62;0.00;3.90
13/08/2017;16:15;0.00;0.00;5.75;0.00;3.91
13/08/2017;16:30;0.00;0.00;6.00;0.00;3.78
13/08/2017;16:45;0.00;0.00;5.87;0.00;4.00
13/08/2017;17:00;0.00;0.00;5.76;0.00;3.72
13/08/2017;17:15;0.00;0.00;5.74;0.00;3.59
13/08/2017;17:30;0.00;0.00;5.50;0.00;3.41
13/08/2017;17:45;0.00;0.00;5.38;0.00;3.50
13/08/2017;18:00;0.00;0.00;5.75;0.00;3.59
13/08/2017;18:15;0.00;0.00;6.13;0.00;4.10
13/08/2017;18:30;0.00;0.00;5.50;0.00;3.40
13/08/2017;18:45;0.00;0.00;5.00;0.00;2.91
13/08/2017;19:00;0.00;0.00;5.00;0.20;3.00
13/08/2017;19:15;0.00;0.00;6.37;0.00;4.19
13/08/2017;19:30;0.00;0.00;6.25;0.00;4.09
13/08/2017;19:45;0.00;0.00;6.00;0.00;4.22
13/08/2017;20:00;0.00;0.00;5.88;0.00;4.00
13/08/2017;20:15;0.00;0.00;5.50;0.00;3.59
13/08/2017;20:30;0.00;0.00;5.74;0.00;3.69
13/08/2017;20:45;0.00;0.00;5.38;0.00;3.31
13/08/2017;21:00;0.00;0.00;5.88;0.00;3.69
13/08/2017;21:15;0.00;0.00;5.62;0.00;3.50
13/08/2017;21:30;0.00;0.00;5.88;0.00;3.91
13/08/2017;21:45;0.00;0.00;5.50;0.00;3.50
13/08/2017;22:00;0.00;0.00;5.87;0.00;3.81
13/08/2017;22:15;0.00;0.00;5.50;0.00;3.28
13/08/2017;22:30;0.00;0.00;5.37;0.10;3.50
13/08/2017;22:45;0.00;0.21;5.26;0.00;3.22
13/08/2017;23:00;0.00;0.29;6.24;0.00;3.78
13/08/2017;23:15;0.00;0.41;6.26;0.00;3.91
13/08/2017;23:30;0.00;0.30;6.00;0.00;3.50
13/08/2017;23:45;0.00;0.29;5.50;0.00;3.09
14/08/2017;0:00;0.00;0.30;5.12;0.00;3.22
14/08/2017;0:15;0.00;0.41;4.62;0.00;2.59
14/08/2017;0:30;0.00;0.29;4.76;0.00;2.19
14/08/2017;0:45;0.00;0.30;5.12;0.00;2.91
14/08/2017;1:00;0.00;0.20;5.88;0.00;3.59
14/08/2017;1:15;0.00;0.00;5.62;0.00;3.50
14/08/2017;1:30;0.00;0.00;5.38;0.00;3.41
14/08/2017;1:45;0.00;0.00;5.62;0.00;3.59
14/08/2017;2:00;0.00;0.00;5.00;0.10;3.00
14/08/2017;2:15;0.00;0.00;5.00;0.00;3.00
14/08/2017;2:30;0.00;0.00;5.38;0.00;3.41
14/08/2017;2:45;0.00;0.00;5.50;0.00;3.40
14/08/2017;3:00;0.00;0.00;5.74;0.00;3.69
14/08/2017;3:15;0.00;0.00;5.63;0.00;3.50
14/08/2017;3:30;0.00;0.00;4.87;0.00;3.00
14/08/2017;3:45;0.00;0.00;4.63;0.00;2.50
14/08/2017;4:00;0.00;0.00;5.00;0.00;3.31
14/08/2017;4:15;0.00;0.00;5.13;0.00;3.41
14/08/2017;4:30;0.00;0.00;5.50;0.00;3.28
14/08/2017;4:45;0.00;0.00;5.50;0.00;3.41
14/08/2017;5:00;0.00;0.00;5.12;0.00;3.09
14/08/2017;5:15;0.00;0.00;5.38;0.00;3.41
14/08/2017;5:30;0.00;0.00;3.87;0.00;2.00
14/08/2017;5:45;0.00;0.00;4.00;0.00;1.90
14/08/2017;6:00;0.00;0.00;4.13;0.00;2.10
14/08/2017;6:15;0.00;0.00;5.37;0.00;3.40
14/08/2017;6:30;0.00;0.50;6.13;0.00;3.41
14/08/2017;6:45;0.00;0.80;6.00;0.00;3.09
14/08/2017;7:00;0.00;0.70;6.50;0.10;3.50
14/08/2017;7:15;0.00;0.91;6.37;0.00;3.50
14/08/2017;7:30;0.00;0.80;6.00;0.00;3.19
14/08/2017;7:45;0.00;0.79;6.00;0.00;3.00
14/08/2017;8:00;0.00;0.80;5.87;0.20;3.22
14/08/2017;8:15;0.00;0.70;6.63;0.10;3.28
14/08/2017;8:30;0.00;0.91;7.13;1.20;3.00
14/08/2017;8:45;0.00;0.89;10.62;4.80;2.91
14/08/2017;9:00;0.00;0.70;8.38;2.00;3.31
14/08/2017;9:15;0.00;1.41;7.50;0.40;3.28
14/08/2017;9:30;0.00;3.00;9.50;0.50;4.00
14/08/2017;9:45;0.00;2.89;9.50;0.30;3.72
14/08/2017;10:00;0.00;2.91;9.87;0.70;4.00
14/08/2017;10:15;0.00;3.00;10.63;1.30;3.78
14/08/2017;10:30;0.00;2.79;12.00;2.90;4.00
14/08/2017;10:45;0.00;3.00;10.50;1.10;4.22
14/08/2017;11:00;0.00;2.91;9.50;1.00;3.28
14/08/2017;11:15;0.00;2.89;9.00;0.90;2.91
14/08/2017;11:30;0.00;2.91;8.12;0.40;2.50
14/08/2017;11:45;0.00;3.00;10.75;1.20;4.09
14/08/2017;12:00;0.00;2.79;10.25;0.90;4.72
14/08/2017;12:15;0.00;3.00;9.88;0.10;4.50
14/08/2017;12:30;0.00;2.91;10.00;0.00;4.50
14/08/2017;12:45;0.00;3.00;10.00;0.30;4.50
14/08/2017;13:00;0.00;2.89;11.62;1.70;4.50
14/08/2017;13:15;0.00;2.70;10.88;1.00;4.50
14/08/2017;13:30;0.00;3.00;9.74;0.20;4.28
14/08/2017;13:45;0.00;2.91;9.76;0.10;4.41
14/08/2017;14:00;0.00;2.80;9.50;0.10;4.09
14/08/2017;14:15;0.00;2.79;9.87;0.10;4.41
14/08/2017;14:30;0.00;3.00;9.37;0.20;4.00
14/08/2017;14:45;0.00;2.91;10.88;1.60;3.90
14/08/2017;15:00;0.00;3.00;11.38;1.10;4.69
14/08/2017;15:15;0.00;2.89;10.37;0.10;5.00
14/08/2017;15:30;0.00;2.91;10.13;0.20;4.81
14/08/2017;15:45;0.00;2.79;9.24;0.10;3.69
14/08/2017;16:00;0.00;3.00;8.38;0.10;3.50
14/08/2017;16:15;0.00;2.91;9.00;0.10;3.50
14/08/2017;16:30;0.00;2.89;10.50;0.20;5.00
14/08/2017;16:45;0.00;2.91;10.62;0.10;5.00
14/08/2017;17:00;0.00;3.00;10.50;0.10;5.00
14/08/2017;17:15;0.00;2.79;10.26;0.10;4.81
14/08/2017;17:30;0.00;2.91;10.00;0.20;4.41
14/08/2017;17:45;0.00;2.89;9.74;0.10;4.28
14/08/2017;18:00;0.00;2.91;10.63;0.10;5.31
14/08/2017;18:15;0.00;2.79;12.50;2.40;4.91
14/08/2017;18:30;0.00;2.91;10.50;0.50;4.50
14/08/2017;18:45;0.00;2.89;10.25;0.10;4.69
14/08/2017;19:00;0.00;2.91;9.88;0.10;4.50
14/08/2017;19:15;0.00;2.79;9.74;0.00;4.31
14/08/2017;19:30;0.00;3.00;10.26;0.20;4.78
14/08/2017;19:45;0.00;2.91;10.37;0.10;5.00
14/08/2017;20:00;0.00;2.89;9.75;0.00;4.72
14/08/2017;20:15;0.00;2.91;12.00;2.10;4.50
14/08/2017;20:30;0.00;2.79;9.12;0.60;3.09
14/08/2017;20:45;0.00;3.21;8.88;0.00;3.10
